0,0.0,0.0,-0.08438661731275612,-0.06522600324163554,-0.1371807140396412,-0.20994200591767023,-0.09147308168475923,-0.35550172508256916,-0.03953561314273537,-0.47399115948744,-0.14235121984104904,-0.474167295588142,-0.16929667249597366,-0.6907032360937891,-0.17587306774469808,-0.8215153417800202,-0.17748325907203755,-0.945378612632552,-0.07277248963207951,-0.4986816929861496,-0.10654651552745706,-0.7451303767073004,-0.12474503685260842,-0.8726907917326296,-0.1399937498250351,-1.0,-0.0019165298845774362,-0.46037514761325016,-0.011326185433664447,-0.5324405219296016,-0.022976991471996187,-0.36756639096958266,-0.030301236723377197,-0.2796100896334507,0.0628465947687064,-0.3741106783725093,0.05045079529762887,-0.42713061551654496,0.029345314168415362,-0.30469203034134296,0.014814628608776182,-0.22217189580832644
0,0.0,0.0,-0.0991642154260645,-0.0409863109840796,-0.181721320802816,-0.1709031012458257,-0.1782651510190952,-0.33647299799810937,-0.1433004050189032,-0.48189925957382423,-0.19255314482461366,-0.42912531555683264,-0.25738998978393696,-0.642130230328675,-0.28942049429979283,-0.7736515845705026,-0.31354063825283074,-0.8952451124053011,-0.1297404407973742,-0.47565175875850996,-0.198942920370016,-0.7231228222525815,-0.24620533968886463,-0.8638048128019286,-0.28635503965955783,-1.0,-0.05671548804746051,-0.46972587003413196,-0.10591368284941065,-0.5536900839344621,-0.09998938343166903,-0.3823503047972267,-0.08176143490231803,-0.2768617932591784,0.018169589189663403,-0.4197601036990794,-0.031257720056986175,-0.48197446556385737,-0.04460128428690672,-0.36283539932600684,-0.038771326111100166,-0.27608188870657774
0,0.0,0.0,-0.11182623448670764,-0.015397752195263011,-0.2270318213805091,-0.12984906482039565,-0.24797535774417415,-0.2966672509417491,-0.21777161117344335,-0.4503758246669847,-0.2506031612246368,-0.43515521970416554,-0.3255928838163739,-0.6451654870716945,-0.3571863396676976,-0.7945531744353737,-0.3794455707597766,-0.9401470422436622,-0.18149408127428962,-0.49891043694117937,-0.2798686729391609,-0.7226040729232679,-0.3420284175717432,-0.8604296401314935,-0.3954664222082672,-1.0,-0.09671019659469947,-0.5086673765943609,-0.16818975036153813,-0.5497863331842523,-0.14703048165973903,-0.3637796592519194,-0.11847147900869844,-0.25540241683331893,-0.009495808854263339,-0.47312941846077844,-0.08144326081724114,-0.49618423426925407,-0.08608380111199693,-0.35816574153257746,-0.07126152640383085,-0.2648234939401303
0,0.0,0.0,-0.1310312524563179,-0.0018481794118286165,-0.26295350837980536,-0.14269790734905274,-0.32170805114274054,-0.34196058498973925,-0.33710683376588374,-0.5369821433569495,-0.2791694316776771,-0.4255748756337468,-0.3932541809157323,-0.6531681370220972,-0.4554259061851325,-0.7939042986803867,-0.5072964545770206,-0.9227047338449061,-0.22207268832038782,-0.5081252201464432,-0.3566162685751286,-0.7595682943337492,-0.4452476849245772,-0.8823607156535556,-0.5184469641453373,-1.0,-0.14974509735715172,-0.5474311352416105,-0.27250613146128416,-0.5980335864669056,-0.2325872267266702,-0.38706213604578493,-0.18464875425392901,-0.2856193703652998,-0.0703139803576837,-0.5469759759032029,-0.1940104607956239,-0.5572901190094123,-0.18417320663867331,-0.39988743525045434,-0.14748870529702635,-0.3130172798694292
0,0.0,0.0,-0.09295600312309063,-0.08115325041078589,-0.1455741381028474,-0.23555554147429555,-0.09449268039832616,-0.3801016014716617,-0.030636942747503167,-0.4555065095971193,-0.1522869537079707,-0.4932640798369183,-0.18702042723884513,-0.6990846828975639,-0.199906613349437,-0.8280084152000852,-0.20655546549527057,-0.9476646193776642,-0.08817273194689645,-0.5270837725839582,-0.13511306378334537,-0.7541327119831237,-0.16298845889968144,-0.8819812006013044,-0.18733091902160298,-1.0,-0.022903222508968483,-0.4971205384216843,-0.0490171715585462,-0.5944200788830856,-0.04954621512369965,-0.44171192280674526,-0.04980123205578379,-0.35003793870040956,0.03994500098964025,-0.4126347320029691,0.012179838227444615,-0.49947104610324744,-0.005825815783682993,-0.3972090172217729,-0.01567654718790629,-0.3096621707129732
0,0.0,0.0,-0.09918622305711138,-0.06815793611754106,-0.16313071672737853,-0.2089117517487466,-0.12945377455269147,-0.3501444467422494,-0.06886107644905254,-0.43313636404814687,-0.16008669504305864,-0.4740808494991115,-0.20014157598586185,-0.6817608457746276,-0.21723436549174438,-0.8121821582220533,-0.22564841147580217,-0.9355970852313472,-0.09587510403867128,-0.5069580595390675,-0.1475267608790718,-0.7424100590823862,-0.18045760636752364,-0.8774642983796395,-0.20473538615513087,-1.0,-0.024719102336975683,-0.4795075089927869,-0.05724942181406486,-0.5961332921288299,-0.06760874272209261,-0.4524285669118119,-0.06800314925275441,-0.35543935741612964,0.04564352669032506,-0.39803994233049383,0.013105647854723049,-0.4947603746346085,-0.013048892670967942,-0.3935223256954415,-0.022952252271872208,-0.29960125583742964
0,0.0,0.0,-0.11062715517359963,-0.02454717625832976,-0.20602166577071238,-0.15682524599310343,-0.2101798749772343,-0.3320725321319292,-0.16164964353490563,-0.46230169101516483,-0.21843356741858966,-0.4544444377194377,-0.28956585099060267,-0.6636169831118575,-0.3240489036985764,-0.8003428194443909,-0.34783188229086254,-0.9318128108443301,-0.15969509675481133,-0.512420842849982,-0.2515184912312943,-0.7459694436481425,-0.3074559583895712,-0.8761416539518188,-0.3512362793814779,-1.0,-0.08588341002592123,-0.5125914134747492,-0.15104592806651593,-0.6150379189503414,-0.1405115413036768,-0.438106660562806,-0.12148246231352092,-0.3279771864540513,-0.009588407580158565,-0.4582246404123627,-0.07111708352843495,-0.5377071126299845,-0.08212411599022575,-0.403839434717945,-0.0726639114925535,-0.2961074407858574
0,0.0,0.0,-0.10950563822342056,-0.026084883397341153,-0.21306920221751988,-0.14800318676620422,-0.2313494564865988,-0.31411365999870683,-0.17591886563883868,-0.4462254565880011,-0.2129552670654207,-0.46655875108843675,-0.2809304029971781,-0.6700251426396895,-0.3154003439132566,-0.8058494449506647,-0.339226462920232,-0.9351068811419948,-0.15189478430509099,-0.5250532005950833,-0.23655137948409594,-0.7474120342295377,-0.2942889435334538,-0.8785552396070491,-0.3382047494437828,-1.0,-0.07624454927111411,-0.52838167364472,-0.1535227752096478,-0.6049170423915672,-0.15373875353234576,-0.42611177209323653,-0.1352888783055792,-0.30575737110587453,0.0022824059344263323,-0.48262161366925593,-0.07355055259972958,-0.5225470545057223,-0.09155586710489924,-0.3803760657565337,-0.08274027713016721,-0.2672652344828156
0,0.0,0.0,-0.05534496758881058,-0.10816759795697763,-0.052935190959655945,-0.2720403029526807,0.037737469501796204,-0.3800125871868209,0.108107846929573,-0.457862935770776,-0.05246303534674787,-0.5081689454175046,-0.03638919233216018,-0.7245312947026835,-0.018394061156197353,-0.8548127615128253,-0.00023206264629814483,-0.971313722293013,0.015585354546808193,-0.5038915748873646,0.024792729266325437,-0.7390464389340416,0.03341021571073643,-0.8757676782057379,0.04019175316047547,-1.0,0.06995579512829049,-0.4511044004249809,0.09171796317322327,-0.5507097714298625,0.0710306330859541,-0.40849422783298134,0.05181666261521128,-0.3201570295110188,0.1118279268407876,-0.3636412139993255,0.13090470133061047,-0.449813016033147,0.10899512927046309,-0.3709104232741004,0.08778555614868015,-0.299829022230921
0,0.0,0.0,-0.03589403722709284,-0.12399357257774912,-0.010126279513139706,-0.3009606916687678,0.0985625336560997,-0.4081142717808325,0.1775026268783052,-0.4799464625093058,-0.02468690899390644,-0.5152170251612254,0.013144523652202974,-0.7330276088813236,0.03866592120793548,-0.8649356344222545,0.06282024578212872,-0.9781121157972472,0.04715232439281157,-0.497769238000988,0.07341984508145066,-0.7334238912879327,0.0910648931127121,-0.8739723947728859,0.1096082122710347,-1.0,0.09856014180990337,-0.4395634614931033,0.14306881175406372,-0.5221353738438995,0.11609317171097064,-0.3829689255992987,0.0928485459734432,-0.2983133165704779,0.13739402377295798,-0.36230430462553154,0.1706143755936014,-0.4284030407009172,0.15177499902831249,-0.35762591990570813,0.13289256923148984,-0.29791440977706996
